cpart	regn	line	01.01.2012	01.02.2012	01.03.2012	01.04.2012	01.05.2012	01.06.2012	01.07.2012	01.08.2012	01.09.2012	01.10.2012	01.11.2012	01.12.2012	01.01.2013	01.02.2013	01.03.2013	01.04.2013	01.05.2013	01.06.2013	01.07.2013	01.08.2013	01.09.2013	01.10.2013	01.11.2013	01.12.2013	01.01.2014	01.02.2014	01.03.2014	01.04.2014	01.05.2014	01.06.2014	01.07.2014	01.08.2014	01.09.2014	01.10.2014	01.11.2014	01.12.2014	01.01.2015	01.02.2015
itogo	1470	107130	8141932	7634803	6976895	7184082	10535559	16201088	14934146	25430742	12638050	11640039	11964062	14080059	10973452	27590636	20085049	27074748	23580957	18236535	27027781	29403503	22347294	30225613	19586286	25563943	31779568	25226920	22642851	26021557	15661515	24080798	24074787	13729061	20499991	23532028	16558051	25985177	7325720	17867773
itogo	1470	107140	9286244	9022917	9153146	9173425	10021697	10482210	11961394	11375300	10241455	9736159	9989518	10432335	12305715	9228909	9707355	9796063	9117955	9891931	10096343	12964264	13161594	13642088	13593805	14548673	15522661	15816550	17619818	18913772	18507435	18449535	18412766	18307510	18210306	18524378	20554304	28133456	29259621	29175055
itogo	1470	107900	52719	78175	83954	51010	86281	88009	120419	92273	93191	69640	50558	49711	49215	26658	26348	29499	3558	3570	3722	18440	19240	19081	19260	19753	19658	55935	61690	82897	83666	82238	113030	131207	142777	142637	156086	190425	115655	133296
itogo	1470	108000	1732467	1724894	1722950	1743847	1747125	1722795	1720531	1710442	1720711	1729798	5051941	5057395	5056255	5035841	5021369	5002634	5100873	5091981	5058817	5064533	5053706	5077692	5061328	5040432	5025880	5007024	5006679	5785033	5775902	5743698	5675866	5650415	5631228	5595477	5610690	5655382	5701716	5704521
itogo	1470	109000	116674	134119	17467	33770	50789	66899	83562	99891	117821	134029	149704	160553	166694	170871	3507	6348	9493	12537	15904	18910	22339	24203	26059	27985	30747	32794	1109	2547	4499	6403	8140	10175	12575	13956	15371	18816	20845	22472
itogo	1470	109100	116674	134119	17467	33770	50789	66899	83562	99891	117821	134029	149704	160553	166694	170871	3507	6348	9493	12537	15904	18910	22339	24203	26059	27985	30747	32794	1109	2547	4499	6403	8140	10175	12575	13956	15371	18816	20845	22472
itogo	1470	109900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1470	198000	3501	16395	12393	541063	16981	14774	16008	15302	14205	9092	11339	15279	0	2357	0	0	5850	0	0	4506	1099	0	0	0	0	0	0	0	22954	0	0	0	19717	12253	8571	39141	0	18160
itogo	1470	199000	5868547	5608783	5488408	5584353	5527657	5643596	5430986	5280478	5239417	5348974	2571254	2467769	2736385	2528505	2574736	2902222	11704976	11616389	11943697	11783359	12210272	12159131	12226226	12474950	12092737	12407108	12432027	13887516	13036985	13801979	13171182	13301207	14531920	13530873	14856372	14717488	14018920	15897644
itogo	1470	200000	229585789	224376479	228396215	234581061	244084482	254581364	252445442	259850075	250830266	259037147	259177553	265289228	271902896	271710084	269887778	283451339	280758691	271581770	287435874	280885275	275360031	293698494	279285846	306625935	354654642	322188216	321160731	331195957	322056486	338821042	346146476	330929053	348611877	356493424	358517370	382015142	385593158	417837086
itogo	1470	201000	18880660	19446234	20232593	20460740	20246666	18945838	19327027	19431770	19679989	20282261	20635892	21425589	21388208	21581841	20883277	21254213	21017467	20846253	20963062	20904129	20548548	20919999	20375642	20836783	21202402	21026558	20634666	20099434	19795547	20502654	21183162	20746843	20501714	20016955	19023376	17767734	30093034	28916670
itogo	1470	201100	16068423	16593287	17580954	17471781	17289787	16051903	16164464	18917299	18870663	19312161	18882850	19034342	19443824	19574542	19521092	19561018	19294322	19383836	19346939	19214227	18820003	19023110	18168957	18078399	18630010	18170060	18434038	17617923	17192957	17735646	18308245	17683457	17320503	16665384	15745607	14954550	26403891	26388100
itogo	1470	201110	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	19026286	29026286	29026286
itogo	1470	201120	0	0	0	0	0	0	0	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476	2562476
itogo	1470	201130	-2957863	-2432999	-1445332	-1554505	-1736499	-2974383	-2861822	-2671463	-2718099	-2276601	-2705912	-2554420	-2144938	-2014220	-2067670	-2027744	-2294440	-2204926	-2241823	-2374535	-2768759	-2565652	-3419805	-3510363	-2958752	-3418702	-3154724	-3970839	-4395805	-3853116	-3280517	-3905305	-4268259	-4923378	-5843155	-6634212	-5184871	-5200662
itogo	1470	201200	2812237	2852947	2651639	2988959	2956879	2893935	3162563	514471	809326	970100	1753042	2391247	1944384	2007299	1362185	1693195	1723145	1462417	1616123	1689902	1728545	1896889	2206685	2758384	2572392	2856498	2200628	2481511	2602590	2767008	2874917	3063386	3181211	3351571	3277769	2813184	3689143	2528570
itogo	1470	201210	3843982	38004	70663	407983	375903	312959	581587	512471	807326	968100	1751042	2389247	1942342	183514	182454	513464	543414	282685	436376	573381	612014	780358	1090154	1641853	1455858	380072	174404	455287	576366	740784	848693	1037161	1154986	1325346	1251544	786959	1662918	-1064218
itogo	1470	201220	-1031745	2814943	2580976	2580976	2580976	2580976	2580976	2000	2000	2000	2000	2000	2042	1823785	1179731	1179731	1179731	1179732	1179747	1116521	1116531	1116531	1116531	1116531	1116534	2476426	2026224	2026224	2026224	2026224	2026224	2026225	2026225	2026225	2026225	2026225	2026225	3592788
itogo	1470	201900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1470	202000	7390000	7390000	8287355	21458403	25763401	36418339	33883378	22744094	21362001	26297848	27177363	31179145	21975626	15532537	23443936	28626912	24867450	20508883	19498004	20984307	22020093	19314390	20526270	21508252	15255412	21383226	19964879	26558676	20156782	20383197	24662547	26666503	26055428	26531485	25209001	26657444	50623407	47622844
itogo	1470	203000	138595	226974	125092	167613	78342	282965	215299	202932	170341	190797	361937	2797884	1441686	1603105	2881622	5652015	3868037	2844641	2006280	1761981	4301224	4511726	3600421	4498485	6163986	6972733	8138051	10694643	6756225	6392975	4241252	4320838	3883963	4028638	3169534	5133470	5959866	4338263
itogo	1470	203100	21112	106730	21143	141880	35812	55620	174226	143420	27292	139855	142586	2653201	1245166	1194584	2793045	5342267	3699221	2718737	1424066	903655	3310569	3855528	3103288	3732662	5727967	6314048	7663997	10259982	6348081	5934128	3862318	3841600	3411541	3674127	2772643	4460115	5359621	3729802
itogo	1470	203200	117483	120244	103949	25733	42530	227345	41073	59512	143049	50942	219351	144683	196520	387501	66225	276638	122423	90413	546036	824595	947827	596325	462651	740173	420245	629552	438649	393031	374808	418395	322072	445379	435468	320859	366716	650133	585426	587401
itogo	1470	203900	0	0	0	0	0	0	0	0	0	0	0	0	0	21020	22352	33110	46393	35491	36178	33731	42828	59873	34482	25650	15774	29133	35405	41630	33336	40452	56862	33859	36954	33652	30175	23222	14819	21060
itogo	1470	204000	32476552	30454727	33986698	28164572	29098369	34641156	30811523	27422741	31649177	28457426	34165656	29713747	29039946	28557144	29962555	31561970	33648587	31580428	27787945	28006000	29093833	31926665	34417392	33374723	34737505	39189793	34833936	29809972	35342028	30824097	29847569	29768845	28401823	33099687	41928647	37586077	36223975	29009488
itogo	1470	205000	143560058	142974501	143042458	140885108	135140251	131221484	131673196	153373106	151063694	154277583	144036101	142779954	158709473	164119892	151680489	156496741	155125120	154815212	179352041	171941078	161071579	180634847	166411734	191144054	243307086	198430857	201021895	206080377	200462768	214025748	225337268	212323209	231515474	234903695	240038867	265596593	227184115	267180016
itogo	1470	205100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1470	205200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1470	205300	60819521	56688860	47474339	45310506	43038886	39875432	40069724	48223417	45615930	51456174	46124740	41223295	59024228	52238223	51339445	57101663	48917127	55724342	82428617	80201303	74308171	74622013	54580431	63982983	120099770	74591966	75728519	82063035	87195014	92630969	91371603	81115752	100356352	101975124	87725444	98927500	81303840	83134912
itogo	1470	205400	1873265	1586353	1705311	1724314	1643264	1416467	1460594	1410000	1069100	1220201	1496793	1597546	1706055	1654640	1786762	1519039	1825269	1665118	1721595	1482217	1475652	1858510	2210519	2109061	2255987	1843601	2051866	2483466	1879373	1856941	2226615	1745194	1610490	2021594	2049125	2144491	1702615	1645430
itogo	1470	205500	64081092	67784155	76403028	75386263	71874193	71344893	70474565	84625032	85193802	81796512	77077568	80148150	77267855	89933050	77967147	76559516	82684865	75670199	71912164	67116092	61132971	79721052	84180653	98216030	93665603	93776815	93835804	91840156	81107201	87564653	99909482	96580057	95435284	96489250	114834834	125920097	106339488	139986696
itogo	1470	205510	1800000	8700000	4265000	7665000	9665000	0	3772000	3773000	0	3858000	3922000	3922000	4186000	0	1985250	2000000	1000000	2500000	2646000	3890811	2162000	4081000	3081000	2391000	0	0	0	0	0	0	0	0	0	0	0	0	0	4069000
itogo	1470	205520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1470	205530	62281092	59084155	72138028	67721263	62209193	71344893	66702565	80852032	85193802	77938512	73155568	76226150	73081855	89933050	75981897	74559516	81684865	73170199	69266164	63225281	58970971	75640052	81099653	95825030	93665603	93776815	93835804	91840156	81107201	87564653	99909482	96580057	95435284	96489250	114834834	125920097	106339488	135917696
itogo	1470	205600	16786180	16915133	17459780	18464025	18583908	18584687	19665071	19114652	19184857	19797463	19332570	19805141	20702886	20282652	20576039	21305501	21687479	21745449	23280837	23131406	24143970	24422967	25429533	26826192	27276387	28208057	29377978	29665775	30253319	31945925	31803021	32854288	34085384	34390362	35399296	38571109	37802882	42367718
itogo	1470	205700	0	0	0	0	0	5	3242	5	5	3083	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1470	205900	0	0	0	0	0	0	0	0	0	4150	4391	5822	8449	11327	11096	11022	10380	10104	8828	10060	10815	10305	10598	9788	9339	10418	27728	27945	27861	27260	26547	27918	27964	27365	30168	33396	35290	45260
itogo	1470	206000	5000000	5000000	5000000	5000000	15000000	15000000	15000000	15000000	15000000	15000000	15000000	20000000	20000000	20000000	20000000	20000000	24344000	24344000	24344000	24344000	24344000	24344000	24344000	23863273	22933337	22933337	22933337	22933337	23589337	23504528	23589337	23589337	23589337	23589337	15044196	13623269	19123150	22103153
itogo	1470	207000	11978521	9024247	8215059	9140974	9295085	8034223	12847556	12433358	2264908	5232625	8386063	7467074	9792610	10532946	10205099	9125601	7424034	4318948	2667379	2202018	2232018	1252818	265111	1405742	1460288	1853147	1941691	3251147	4302051	10562975	5201914	942439	985246	1093057	1275368	1323434	3218874	3361287
itogo	1470	208000	0	0	0	0	259	77899	80330	6246	0	3227	2921	0	0	20	9161	22908	22690	32325	71534	71308	76239	24724	15864	35371	22005	159634	211322	164200	152618	3893	0	4781	7355	26726	61452	128170	211536	0
itogo	1470	209000	7499663	7260437	7130690	7103339	7393821	7664879	6684822	6911012	7007834	6977399	7231146	6888288	7094454	7307879	8000416	7976957	8187821	8539373	8546655	8080932	8434546	8217667	7053593	6921882	7305637	7511590	8516294	8657732	8984187	9222681	9471448	9419224	9711649	9843134	9823960	10639702	10004287	10227165
itogo	1470	209100	7	7	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	848	976	976	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786
itogo	1470	209200	3065	2933	2965	3000	34117	3069	13272	50542	68122	68724	43532	43899	32115	32290	32562	32862	33152	33453	32128	30292	30567	30833	31108	31374	30034	0	0	0	0	0	0	0	0	0	0	0	76396	83361
itogo	1470	209300	0	0	0	0	0	0	12359	12467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9807	0	0	0	0	0	0	0	0	0
itogo	1470	209400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1470	209500	5400	5400	5400	5400	4700	4400	4400	18988	10859	5050	4400	5332	3400	3400	3400	3400	71400	71400	71400	168293	142793	98854	43931	0	0	0	0	0	0	0	0	4000	0	0	0	0	0	0
itogo	1470	209600	680887	663843	694828	701119	803643	897279	901138	919135	932161	866252	838609	989286	870291	919565	1510812	949288	948261	974272	885767	443043	627997	451818	558999	465454	699095	714042	709823	623964	599386	679488	761158	980467	969179	1086012	1284585	1856727	1327817	1349059
itogo	1470	209700	221271	248539	259850	288511	296655	362335	356605	380263	414651	473269	523502	564524	489470	522502	561007	561665	558788	613456	615763	767715	792604	840169	940571	733541	718249	816000	885155	969182	1167129	1117972	1205375	927613	942645	989661	908565	956046	921307	945030
itogo	1470	209800	5123969	4885207	4925883	4956739	5093372	5149198	4487502	4575047	4614292	4652290	4903713	4391729	4757463	4802059	4895947	5414927	5562841	5775003	5866876	5571124	5618673	5671231	4423895	4567888	4770810	4840621	4860383	4895516	5012559	5197636	5247258	5281117	5380516	5457775	5315542	5407905	5396913	5503947
itogo	1470	209900	1465064	1454508	1241756	1148562	1161326	1248590	909538	954562	967741	911806	917382	893510	941707	1028055	996680	1014807	1013371	1071781	1074713	1100457	1221904	1124754	1055081	1123617	1087441	1140079	2059957	2168094	2193520	2225799	2255871	2224241	2417523	2307900	2313482	2417238	2280068	2343982
itogo	1470	298000	30835	0	0	0	0	0	0	0	0	0	0	0	72814	7881	9336	9358	4760	6380	16760	9355	12093	16514	20375	10217	65948	15432	13692	41387	0	17342	44251	26460	19417	15263	9520	13554	32093	829
itogo	1470	299000	2630905	2599359	2376270	2200312	2068288	2294581	1922311	2324816	2632322	2317981	2180474	3037547	2388079	2466839	2811887	2724664	2248725	3745327	2182214	2580167	3225858	2535144	2255444	3027153	2201036	2711909	2950968	2905052	2514943	3380952	2567728	3120574	3940471	3345447	2933449	3545695	2918821	5077371
itogo	1470	307101	4836882	4611203	4638296	4667295	4724989	4929264	4280425	4460343	4634726	4696801	6083062	4724081	4908291	4966822	4970156	5470333	5799905	5642252	6932735	5724377	5887902	6017738	5188487	5154223	5053922	5100357	5104957	5166115	5297975	5690270	6992700	5640678	5775245	5899352	5785629	5750177	5724153	5909944
itogo	1470	307112	3288391	3061261	3084919	3111224	3158106	3356753	3392271	3555915	3736707	3786056	5163588	3785486	3870262	3917333	3909288	4394530	4674995	4605576	5521800	4989655	5120601	5231153	4308319	4223570	4056754	4052821	4035519	4051597	4183439	4432534	5705508	4282795	4368420	4450793	4403223	4334109	4273091	4388642
itogo	1470	307122	1388243	1389694	1393129	1395823	1406635	1412263	727906	744180	737771	750497	759226	778347	877781	889241	900620	915555	964662	876428	919306	583093	604451	634956	728672	778457	845472	891346	915873	957872	959455	1101655	1132613	1202636	1252659	1298015	1231624	1261902	1296896	1367175
itogo	1470	307132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1481	500	0	0	0	24091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1481	100000	11140028855	11274041930	11484535462	11681150109	11933283208	12189851988	12484513814	12843045032	13057209026	12981059966	13563442592	13839495307	14289233335	14030409962	14237682697	14098018661	14518087006	14798150269	14957693574	15149157079	15401538582	15492141566	15771708953	16162103028	16979438844	17442778957	17614732087	17738391357	18022823961	18133567042	18034961270	18145409489	18283436346	18920801522	19540935601	20732773041	22596373975	23258966377
itogo	1481	101000	494497402	394748791	392895141	388705572	429250157	416254033	435526673	453362508	469898747	495397201	539520183	533132882	726929750	560640618	540733754	528332523	584600015	526815845	506088302	509012372	494864869	497860107	518413841	504402622	719413792	559906326	542238650	657893358	664794768	558915136	552455506	559425188	557571590	565022563	647410757	584562849	1242825625	784827765
